timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1698222179681,671,Login by Admin,200,OK,View flow 1-7,text,true,,31584,522,12,12,https://dev.guardianservice.app/api/v1/accounts/login,670,0,433
1698222180351,1,Login by Admin-0,200,OK,View flow 1-7,text,true,,31081,0,12,12,null,0,0,0
1698222180352,298,Get Tenant Id,200,OK,View flow 1-7,text,true,,31813,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,297,0,0
1698222180649,1,Get Tenant Id-0,200,OK,View flow 1-7,text,true,,31082,0,11,11,null,0,0,0
1698222180651,529,Viewing policy by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,65248,1298,11,11,null,0,0,0
1698222180652,231,Login by SR,200,OK,View flow 1-7,text,true,,31880,709,11,11,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222180882,1,Login by SR-0,200,OK,View flow 1-7,text,true,,31082,0,11,11,null,0,0,0
1698222180884,296,Get policies,200,OK,View flow 1-7,text,true,,33368,589,11,11,https://dev.guardianservice.app/api/v1/policies,295,0,0
1698222181179,1,Get policies-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222180115,1371,Viewing tokens by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-4,,true,,65876,1268,11,11,null,0,0,0
1698222180115,233,Login by user,200,OK,View flow 1-4,text,true,,32295,696,12,12,https://dev.guardianservice.app/api/v1/accounts/login,232,0,0
1698222180348,0,Login by user-0,200,OK,View flow 1-4,text,true,,31523,0,12,12,null,0,0,0
1698222180349,1137,Get tokens,200,OK,View flow 1-4,text,true,,33581,572,11,11,https://dev.guardianservice.app/api/v1/tokens,1135,0,0
1698222181485,1,Get tokens-0,200,OK,View flow 1-4,text,true,,31523,0,11,11,null,0,0,0
1698222179108,2377,Tokens list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-4,,true,,197003,3531,11,11,null,0,3,0
1698222181181,577,Viewing policy by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,66325,1270,11,11,null,0,0,0
1698222181181,232,Login by user,200,OK,View flow 1-7,text,true,,31853,696,11,11,https://dev.guardianservice.app/api/v1/accounts/login,231,0,0
1698222181412,1,Login by user-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222181414,344,Get policies,200,OK,View flow 1-7,text,true,,34472,574,11,11,https://dev.guardianservice.app/api/v1/policies,343,0,0
1698222181757,1,Get policies-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222179681,2075,Policy list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-7,,true,,194970,3535,11,11,null,0,2,433
1698222181489,504,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-4,,true,,64281,967,11,11,null,0,0,0
1698222181489,253,Login by Admin,200,OK,View flow 1-4,text,true,,32027,522,11,11,https://dev.guardianservice.app/api/v1/accounts/login,252,0,0
1698222181741,1,Login by Admin-0,200,OK,View flow 1-4,text,true,,31524,0,11,11,null,0,0,0
1698222181743,250,Get Tenant Id,200,OK,View flow 1-4,text,true,,32254,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,249,0,0
1698222181992,1,Get Tenant Id-0,200,OK,View flow 1-4,text,true,,31523,0,11,11,null,0,0,0
1698222181758,484,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,63396,967,11,11,null,0,0,0
1698222181759,225,Login by Admin,200,OK,View flow 1-7,text,true,,31584,522,11,11,https://dev.guardianservice.app/api/v1/accounts/login,224,0,0
1698222181983,1,Login by Admin-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222181985,257,Get Tenant Id,200,OK,View flow 1-7,text,true,,31812,445,11,11,https://dev.guardianservice.app/api/v1/tenants/user,256,0,0
1698222182241,1,Get Tenant Id-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222181994,536,Viewing profile by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-4,,true,,67262,1306,11,11,null,0,0,0
1698222181994,225,Login by SR,200,OK,View flow 1-4,text,true,,32321,709,11,11,https://dev.guardianservice.app/api/v1/accounts/login,224,0,0
1698222182218,1,Login by SR-0,200,OK,View flow 1-4,text,true,,31523,0,11,11,null,0,0,0
1698222182220,310,SR profile view,200,OK,View flow 1-4,text,true,,34941,597,11,11,https://dev.guardianservice.app/api/v1/profiles/apisrs4,309,0,0
1698222182529,1,SR profile view-0,200,OK,View flow 1-4,text,true,,31523,0,11,11,null,0,0,0
1698222182243,535,Viewing tokens by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,65280,1296,11,11,null,0,0,0
1698222182244,228,Login by SR,200,OK,View flow 1-7,text,true,,31879,709,11,11,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222182471,1,Login by SR-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222182473,305,Get tokens,200,OK,View flow 1-7,text,true,,33401,587,11,11,https://dev.guardianservice.app/api/v1/tokens,302,0,0
1698222182776,2,Get tokens-0,200,OK,View flow 1-7,text,true,,31081,0,11,11,null,0,0,0
1698222182532,506,Viewing profile by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-4,,true,,65813,1280,11,11,null,0,0,0
1698222182533,245,Login by user,200,OK,View flow 1-4,text,true,,32295,696,11,11,https://dev.guardianservice.app/api/v1/accounts/login,244,0,0
1698222182777,1,Login by user-0,200,OK,View flow 1-4,text,true,,31523,0,11,11,null,0,0,0
1698222182779,259,User profile view,200,OK,View flow 1-4,text,true,,33518,584,11,11,https://dev.guardianservice.app/api/v1/profiles/apiusers4,258,0,0
1698222183037,1,User profile view-0,200,OK,View flow 1-4,text,true,,31524,0,11,11,null,0,0,0
1698222181489,1546,Profile viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-4,,true,,197356,3553,11,11,null,0,4,0
1698222173792,11232,Viewing tokens by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-5,,true,,65878,1268,10,10,null,0,0,0
1698222173792,229,Login by user,200,OK,View flow 1-5,text,true,,32296,696,11,11,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222174020,1,Login by user-0,200,OK,View flow 1-5,text,true,,31524,0,11,11,null,0,0,0
1698222174021,11003,Get tokens,200,OK,View flow 1-5,text,true,,33582,572,10,10,https://dev.guardianservice.app/api/v1/tokens,11001,0,0
1698222185023,2,Get tokens-0,200,OK,View flow 1-5,text,true,,31524,0,10,10,null,0,0,0
1698222172779,12244,Tokens list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-5,,true,,197003,3531,10,10,null,0,2,0
1698222120229,64794,Token minting verify,200,"Number of samples in transaction : 9, number of failing samples : 0",View flow 1-3,,true,,335323,5272,10,10,null,0,0,427
1698222120229,233,Login by user,200,OK,View flow 1-3,text,true,,49485,696,8,8,https://dev.guardianservice.app/api/v1/accounts/login,232,0,0
1698222120461,1,Login by user-0,200,OK,View flow 1-3,text,true,,48713,0,8,8,null,0,0,0
1698222123479,1424,Balance verify,200,OK,View flow 1-3,text,true,,50805,572,8,8,https://dev.guardianservice.app/api/v1/tokens,1423,0,0
1698222124902,1,Balance verify-0,200,OK,View flow 1-3,text,true,,48749,0,8,8,null,0,0,0
1698222127930,11353,Balance verify,200,OK,View flow 1-3,text,true,,33577,572,10,10,https://dev.guardianservice.app/api/v1/tokens,11351,0,0
1698222139281,1,Balance verify-0,200,OK,View flow 1-3,text,true,,31521,0,10,10,null,0,0,0
1698222142295,1750,Balance verify,200,OK,View flow 1-3,text,true,,33577,572,10,10,https://dev.guardianservice.app/api/v1/tokens,1749,0,427
1698222144043,1,Balance verify-0,200,OK,View flow 1-3,text,true,,31521,0,10,10,null,0,0,0
1698222147061,1070,Balance verify,200,OK,View flow 1-3,text,true,,33577,572,9,9,https://dev.guardianservice.app/api/v1/tokens,1069,0,0
1698222148131,1,Balance verify-0,200,OK,View flow 1-3,text,true,,31521,0,9,9,null,0,0,0
1698222151250,11051,Balance verify,200,OK,View flow 1-3,text,true,,33573,572,11,11,https://dev.guardianservice.app/api/v1/tokens,11049,0,0
1698222162300,1,Balance verify-0,200,OK,View flow 1-3,text,true,,31521,0,11,11,null,0,0,0
1698222165316,1125,Balance verify,200,OK,View flow 1-3,text,true,,33573,572,10,10,https://dev.guardianservice.app/api/v1/tokens,1124,0,0
1698222166440,1,Balance verify-0,200,OK,View flow 1-3,text,true,,31517,0,10,10,null,0,0,0
1698222169458,1212,Balance verify,200,OK,View flow 1-3,text,true,,33577,572,11,11,https://dev.guardianservice.app/api/v1/tokens,1211,0,0
1698222170669,1,Balance verify-0,200,OK,View flow 1-3,text,true,,31521,0,11,11,null,0,0,0
1698222173683,11339,Balance verify,200,OK,View flow 1-3,text,true,,33579,572,10,10,https://dev.guardianservice.app/api/v1/tokens,11337,0,0
1698222185021,2,Balance verify-0,200,OK,View flow 1-3,text,true,,31521,0,10,10,null,0,0,0
1698222068525,116452,Issue request creation,200,"Number of samples in transaction : 47, number of failing samples : 0",View flow 1-3,,true,,1102265,31592,10,10,null,978,53,878
1698222185025,515,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-5,,true,,64282,967,10,10,null,0,0,0
1698222185030,510,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,64282,967,10,10,null,0,0,0
1698222185026,247,Login by Admin,200,OK,View flow 1-5,text,true,,32027,522,10,10,https://dev.guardianservice.app/api/v1/accounts/login,246,0,0
1698222185272,1,Login by Admin-0,200,OK,View flow 1-5,text,true,,31524,0,10,10,null,0,0,0
1698222185030,246,Login by Admin,200,OK,View flow 1-3,text,true,,32027,522,10,10,https://dev.guardianservice.app/api/v1/accounts/login,245,0,0
1698222185274,266,Get Tenant Id,200,OK,View flow 1-5,text,true,,32255,445,10,10,https://dev.guardianservice.app/api/v1/tenants/user,265,0,0
1698222185275,1,Login by Admin-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222185539,1,Get Tenant Id-0,200,OK,View flow 1-5,text,true,,31524,0,10,10,null,0,0,0
1698222185276,264,Get Tenant Id,200,OK,View flow 1-3,text,true,,32255,445,10,10,https://dev.guardianservice.app/api/v1/tenants/user,263,0,0
1698222185539,1,Get Tenant Id-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222185541,519,Viewing policy by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,66796,1298,10,10,null,0,0,0
1698222185542,231,Login by SR,200,OK,View flow 1-3,text,true,,32322,709,10,10,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222185772,1,Login by SR-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222185774,286,Get policies,200,OK,View flow 1-3,text,true,,34474,589,10,10,https://dev.guardianservice.app/api/v1/policies,269,0,0
1698222186043,17,Get policies-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222185541,520,Viewing profile by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-5,,true,,67264,1306,10,10,null,0,0,0
1698222185542,231,Login by SR,200,OK,View flow 1-5,text,true,,32322,709,10,10,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222185772,1,Login by SR-0,200,OK,View flow 1-5,text,true,,31524,0,10,10,null,0,0,0
1698222185774,287,SR profile view,200,OK,View flow 1-5,text,true,,34942,597,10,10,https://dev.guardianservice.app/api/v1/profiles/apisrs5,286,0,0
1698222186060,1,SR profile view-0,200,OK,View flow 1-5,text,true,,31523,0,10,10,null,0,0,0
1698222186060,500,Viewing policy by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,68242,1270,10,10,null,0,0,0
1698222186061,230,Login by user,200,OK,View flow 1-3,text,true,,32296,696,10,10,https://dev.guardianservice.app/api/v1/accounts/login,229,0,0
1698222186290,1,Login by user-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222186292,268,Get policies,200,OK,View flow 1-3,text,true,,35946,574,10,10,https://dev.guardianservice.app/api/v1/policies,266,0,0
1698222186559,1,Get policies-0,200,OK,View flow 1-3,text,true,,31523,0,10,10,null,0,0,0
1698222185030,1529,Policy list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-3,,true,,199320,3535,10,10,null,0,1,0
1698222186062,499,Viewing profile by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-5,,true,,65814,1280,10,10,null,0,0,0
1698222186062,229,Login by user,200,OK,View flow 1-5,text,true,,32295,696,10,10,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222186290,1,Login by user-0,200,OK,View flow 1-5,text,true,,31523,0,10,10,null,0,0,0
1698222186292,269,User profile view,200,OK,View flow 1-5,text,true,,33519,584,10,10,https://dev.guardianservice.app/api/v1/profiles/apiusers5,268,0,0
1698222186560,1,User profile view-0,200,OK,View flow 1-5,text,true,,31524,0,10,10,null,0,0,0
1698222185025,1534,Profile viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-5,,true,,197360,3553,10,10,null,0,3,0
1698222186560,488,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,64279,967,9,9,null,0,0,0
1698222186561,228,Login by Admin,200,OK,View flow 1-3,text,true,,32026,522,9,9,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222186788,1,Login by Admin-0,200,OK,View flow 1-3,text,true,,31523,0,9,9,null,0,0,0
1698222186790,258,Get Tenant Id,200,OK,View flow 1-3,text,true,,32253,445,9,9,https://dev.guardianservice.app/api/v1/tenants/user,256,0,0
1698222187047,1,Get Tenant Id-0,200,OK,View flow 1-3,text,true,,31522,0,9,9,null,0,0,0
1698222187049,510,Viewing tokens by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,66845,1296,9,9,null,0,0,0
1698222187049,230,Login by SR,200,OK,View flow 1-3,text,true,,32321,709,9,9,https://dev.guardianservice.app/api/v1/accounts/login,229,0,0
1698222187278,1,Login by SR-0,200,OK,View flow 1-3,text,true,,31523,0,9,9,null,0,0,0
1698222187280,279,Get tokens,200,OK,View flow 1-3,text,true,,34524,587,9,9,https://dev.guardianservice.app/api/v1/tokens,278,0,0
1698222187558,1,Get tokens-0,200,OK,View flow 1-3,text,true,,31524,0,9,9,null,0,0,0
1698222187560,1191,Viewing tokens by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,65877,1268,10,10,null,0,0,0
1698222187560,234,Login by user,200,OK,View flow 1-3,text,true,,32295,696,9,9,https://dev.guardianservice.app/api/v1/accounts/login,232,0,0
1698222187792,2,Login by user-0,200,OK,View flow 1-3,text,true,,31523,0,9,9,null,0,0,0
1698222187795,956,Get tokens,200,OK,View flow 1-3,text,true,,33582,572,10,10,https://dev.guardianservice.app/api/v1/tokens,955,0,0
1698222188751,0,Get tokens-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222186560,2189,Tokens list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-3,,true,,197001,3531,10,10,null,0,3,0
1698222171261,17744,Save balance,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-13,,true,,7031,1273,10,10,null,0,0,0
1698222174274,238,Login by user,200,OK,View flow 1-13,text,true,,3328,699,11,11,https://dev.guardianservice.app/api/v1/accounts/login,237,0,0
1698222174512,0,Login by user-0,200,OK,View flow 1-13,text,true,,2553,0,11,11,null,0,0,0
1698222177517,11487,Balance verify,200,OK,View flow 1-13,text,true,,3703,574,10,10,https://dev.guardianservice.app/api/v1/tokens,11487,0,0
1698222189005,0,Balance verify-0,200,OK,View flow 1-13,text,true,,2554,0,10,10,null,0,0,0
1698222189016,227,Login by user,200,OK,View flow 1-13,text,true,,3337,699,10,10,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222189243,0,Login by user-0,200,OK,View flow 1-13,text,true,,2562,0,10,10,null,0,0,0
1698222188752,501,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,64280,967,10,10,null,0,0,0
1698222188752,227,Login by Admin,200,OK,View flow 1-3,text,true,,32027,522,10,10,https://dev.guardianservice.app/api/v1/accounts/login,227,0,0
1698222188979,0,Login by Admin-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222188980,273,Get Tenant Id,200,OK,View flow 1-3,text,true,,32253,445,10,10,https://dev.guardianservice.app/api/v1/tenants/user,272,0,0
1698222189252,1,Get Tenant Id-0,200,OK,View flow 1-3,text,true,,31522,0,10,10,null,0,0,0
1698222188523,943,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-15,,true,,2630,822,10,10,null,0,0,448
1698222188524,690,Login by Admin,200,OK,View flow 1-15,text,true,,1097,377,10,10,https://dev.guardianservice.app/api/v1/accounts/login,689,0,448
1698222189213,1,Login by Admin-0,200,OK,View flow 1-15,text,true,,594,0,10,10,null,0,0,0
1698222189214,252,Get Tenant Id,200,OK,View flow 1-15,text,true,,1533,445,10,10,https://dev.guardianservice.app/api/v1/tenants/user,252,0,0
1698222189466,0,Get Tenant Id-0,200,OK,View flow 1-15,text,true,,802,0,10,10,null,0,0,0
1698222189243,270,Get hedera id,200,OK,View flow 1-13,text,true,,4558,585,10,10,https://dev.guardianservice.app/api/v1/profiles/apisrs13,270,0,0
1698222189513,0,Get hedera id-0,200,OK,View flow 1-13,text,true,,2563,0,10,10,null,0,0,0
1698222189514,233,Get block for waiting device,200,OK,View flow 1-13,text,true,,2936,618,10,10,https://dev.guardianservice.app/api/v1/policies/6538c83e38f19ef336bc60b3/tag/devices_grid,232,0,0
1698222189746,1,Get block for waiting device-0,200,OK,View flow 1-13,text,true,,2615,0,10,10,null,0,0,0
1698222189253,499,Viewing profile by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,67263,1306,10,10,null,0,0,0
1698222189253,233,Login by SR,200,OK,View flow 1-3,text,true,,32321,709,10,10,https://dev.guardianservice.app/api/v1/accounts/login,232,0,0
1698222189485,1,Login by SR-0,200,OK,View flow 1-3,text,true,,31523,0,10,10,null,0,0,0
1698222189487,265,SR profile view,200,OK,View flow 1-3,text,true,,34942,597,10,10,https://dev.guardianservice.app/api/v1/profiles/apisrs3,264,0,0
1698222189751,1,SR profile view-0,200,OK,View flow 1-3,text,true,,31524,0,10,10,null,0,0,0
1698222189467,493,Get policy,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-15,,true,,4508,984,10,10,null,0,0,0
1698222189468,238,Login by SR,200,OK,View flow 1-15,text,true,,1656,394,10,10,https://dev.guardianservice.app/api/v1/accounts/login,238,0,0
1698222189706,0,Login by SR-0,200,OK,View flow 1-15,text,true,,856,0,10,10,null,0,0,0
1698222189706,254,Get Policy id,200,OK,View flow 1-15,text,true,,2852,590,10,10,https://dev.guardianservice.app/api/v1/policies,253,0,0
1698222189960,0,Get Policy id-0,200,OK,View flow 1-15,text,true,,1228,0,10,10,null,0,0,0
1698222189747,235,Get block for waiting issue request,200,OK,View flow 1-13,text,true,,2990,625,10,10,https://dev.guardianservice.app/api/v1/policies/6538c83e38f19ef336bc60b3/tag/issue_requests_grid,235,0,0
1698222189982,0,Get block for waiting issue request-0,200,OK,View flow 1-13,text,true,,2669,0,10,10,null,0,0,0
1698222189752,495,Viewing profile by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-3,,true,,65812,1280,10,10,null,0,0,0
1698222189752,229,Login by user,200,OK,View flow 1-3,text,true,,32295,696,10,10,https://dev.guardianservice.app/api/v1/accounts/login,228,0,0
1698222189980,1,Login by user-0,200,OK,View flow 1-3,text,true,,31523,0,10,10,null,0,0,0
1698222189982,265,User profile view,200,OK,View flow 1-3,text,true,,33517,584,10,10,https://dev.guardianservice.app/api/v1/profiles/apiusers3,264,0,0
1698222190246,1,User profile view-0,200,OK,View flow 1-3,text,true,,31523,0,10,10,null,0,0,0
1698222188752,1495,Profile viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-3,,true,,197355,3553,10,10,null,0,0,0
1698222189983,944,Issue creation,400,,View flow 1-13,,false,,10775,2634,9,9,null,0,0,0
1698222189983,230,Login by user,200,OK,View flow 1-13,text,true,,3498,699,10,10,https://dev.guardianservice.app/api/v1/accounts/login,230,0,0
1698222190213,0,Login by user-0,200,OK,View flow 1-13,text,true,,2723,0,10,10,null,0,0,0
1698222190213,241,Get device issue row,200,OK,View flow 1-13,,true,,2951,625,9,9,https://dev.guardianservice.app/api/v1/policies/6538c83e38f19ef336bc60b3/tag/devices_grid/blocks,241,0,0
1698222190454,0,Get device issue row-0,200,OK,View flow 1-13,text,true,,2724,0,9,9,null,0,0,0
1698222190462,243,Get issue schema,200,OK,View flow 1-13,,true,,2079,638,9,9,https://dev.guardianservice.app/api/v1/policies/6538c83e38f19ef336bc60b3/tag/create_issue_request_form/blocks,243,0,0
1698222190705,0,Get issue schema-0,200,OK,View flow 1-13,text,true,,1852,0,9,9,null,0,0,0
1698222190713,214,Issue create,400,Bad Request,View flow 1-13,text,false,,2247,672,9,9,https://dev.guardianservice.app/api/v1/policies/6538c83e38f19ef336bc60b3/tag/create_issue_request_form/blocks,214,0,0
1698222190927,0,Issue create-0,200,OK,View flow 1-13,text,true,,1869,0,9,9,null,0,0,0
1698222179941,11320,Get token,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-14,,true,,4864,972,8,8,null,0,0,0
1698222179942,237,Login by user,200,OK,View flow 1-14,text,true,,2055,398,12,12,https://dev.guardianservice.app/api/v1/accounts/login,236,0,0
1698222180178,1,Login by user-0,200,OK,View flow 1-14,text,true,,1280,0,12,12,null,0,0,0
1698222180180,11081,Get tokens,200,OK,View flow 1-14,text,true,,2809,574,8,8,https://dev.guardianservice.app/api/v1/tokens,11081,0,0
1698222191261,0,Get tokens-0,200,OK,View flow 1-14,text,true,,1642,0,8,8,null,0,0,0
1698222189961,1386,Get token,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-15,,true,,4850,972,8,8,null,0,0,0
1698222189961,242,Login by user,200,OK,View flow 1-15,text,true,,2056,398,10,10,https://dev.guardianservice.app/api/v1/accounts/login,242,0,0
1698222190203,0,Login by user-0,200,OK,View flow 1-15,text,true,,1281,0,10,10,null,0,0,0
1698222190204,1143,Get tokens,200,OK,View flow 1-15,text,true,,2794,574,8,8,https://dev.guardianservice.app/api/v1/tokens,1143,0,0
1698222191347,0,Get tokens-0,200,OK,View flow 1-15,text,true,,1643,0,8,8,null,0,0,0
1698222182779,11800,Viewing tokens by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,64550,1268,8,8,null,0,0,0
1698222182779,226,Login by user,200,OK,View flow 1-7,text,true,,31854,696,11,11,https://dev.guardianservice.app/api/v1/accounts/login,225,0,0
1698222183004,1,Login by user-0,200,OK,View flow 1-7,text,true,,31082,0,11,11,null,0,0,0
1698222183006,11573,Get tokens,200,OK,View flow 1-7,text,true,,32696,572,8,8,https://dev.guardianservice.app/api/v1/tokens,11572,0,0
1698222194578,1,Get tokens-0,200,OK,View flow 1-7,text,true,,31082,0,8,8,null,0,0,0
1698222181758,12819,Tokens list viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-7,,true,,193226,3531,8,8,null,0,3,0
1698222194580,528,Get tenant,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,63396,967,8,8,null,0,0,0
1698222194580,245,Login by Admin,200,OK,View flow 1-7,text,true,,31584,522,8,8,https://dev.guardianservice.app/api/v1/accounts/login,244,0,0
1698222194824,1,Login by Admin-0,200,OK,View flow 1-7,text,true,,31081,0,8,8,null,0,0,0
1698222194825,283,Get Tenant Id,200,OK,View flow 1-7,text,true,,31812,445,8,8,https://dev.guardianservice.app/api/v1/tenants/user,282,0,0
1698222195107,1,Get Tenant Id-0,200,OK,View flow 1-7,text,true,,31081,0,8,8,null,0,0,0
1698222195109,504,Viewing profile by SR,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,66378,1306,8,8,null,0,0,0
1698222195110,235,Login by SR,200,OK,View flow 1-7,text,true,,31879,709,8,8,https://dev.guardianservice.app/api/v1/accounts/login,234,0,0
1698222195344,1,Login by SR-0,200,OK,View flow 1-7,text,true,,31081,0,8,8,null,0,0,0
1698222195345,268,SR profile view,200,OK,View flow 1-7,text,true,,34499,597,8,8,https://dev.guardianservice.app/api/v1/profiles/apisrs7,267,0,0
1698222195612,1,SR profile view-0,200,OK,View flow 1-7,text,true,,31081,0,8,8,null,0,0,0
1698222195614,498,Viewing profile by User,200,"Number of samples in transaction : 2, number of failing samples : 0",View flow 1-7,,true,,64930,1280,8,8,null,0,0,0
1698222195614,233,Login by user,200,OK,View flow 1-7,text,true,,31854,696,8,8,https://dev.guardianservice.app/api/v1/accounts/login,232,0,0
1698222195846,1,Login by user-0,200,OK,View flow 1-7,text,true,,31082,0,8,8,null,0,0,0
1698222195847,265,User profile view,200,OK,View flow 1-7,text,true,,33076,584,8,8,https://dev.guardianservice.app/api/v1/profiles/apiusers7,264,0,0
1698222196111,1,User profile view-0,200,OK,View flow 1-7,text,true,,31081,0,8,8,null,0,0,0
1698222194580,1530,Profile viewing,200,"Number of samples in transaction : 11, number of failing samples : 0",View flow 1-7,,true,,194704,3553,8,8,null,0,3,0
1698222179635,18195,Issue creation,200,"Number of samples in transaction : 9, number of failing samples : 0",View flow 1-12,,true,,450075,12621,7,7,null,0,0,0
1698222179636,246,Login by user,200,OK,View flow 1-12,text,true,,3516,699,12,12,https://dev.guardianservice.app/api/v1/accounts/login,245,0,0
1698222179881,1,Login by user-0,200,OK,View flow 1-12,text,true,,2741,0,12,12,null,0,0,0
1698222179883,298,Get device issue row,200,OK,View flow 1-12,text,true,,9112,625,12,12,https://dev.guardianservice.app/api/v1/policies/6538c84d38f19ef336bc6156/tag/devices_grid/blocks,296,0,0
1698222180180,1,Get device issue row-0,200,OK,View flow 1-12,text,true,,2741,0,12,12,null,0,0,0
1698222180188,483,Get issue schema,200,OK,View flow 1-12,text,true,,50508,638,11,11,https://dev.guardianservice.app/api/v1/policies/6538c84d38f19ef336bc6156/tag/create_issue_request_form/blocks,270,0,0
1698222180671,0,Get issue schema-0,200,OK,View flow 1-12,text,true,,12882,0,11,11,null,0,0,0
1698222180681,514,Issue create,200,OK,View flow 1-12,text,true,,62023,7434,11,11,https://dev.guardianservice.app/api/v1/policies/6538c84d38f19ef336bc6156/tag/create_issue_request_form/blocks,513,0,0
1698222181194,1,Issue create-0,200,OK,View flow 1-12,text,true,,58484,0,11,11,null,0,0,0
1698222184210,272,Get issue creation status,200,OK,View flow 1-12,text,true,,64083,645,10,10,https://dev.guardianservice.app/api/v1/policies/6538c84d38f19ef336bc6156/blocks/b6b113a3-e3be-481a-8b2a-80cffda538fd,269,0,0
1698222184480,2,Get issue creation status-0,200,OK,View flow 1-12,text,true,,58533,0,10,10,null,0,0,0
1698222187491,274,Get issue creation status,200,OK,View flow 1-12,text,true,,64109,645,9,9,https://dev.guardianservice.app/api/v1/policies/6538c84d38f19ef336bc6156/blocks/b6b113a3-e3be-481a-8b2a-80cffda538fd,272,0,0
1698222187763,2,Get issue creation status-0,200,OK,View flow 1-12,text,true,,58559,0,9,9,null,0,0,0
